Unnamed: 0.1,Unnamed: 0,eid,doi,title,year,citedby_count,cache_file_mdate,abstract
7326,2-s2.0-85120872315,2-s2.0-85120872315,10.1515/ijmr-2021-8225,Two-dimensional TiC nanocrystals produced by molten salt treatment of carbon black and Ti2AlC,2021,2,2024-12-19 15:41:16,effect salt content ratio raw material phase composition purity tic product systematically investigate result show carbon black enhance total decomposition ti2alc ti al c tic al al3ti al ti c introduction molten salt ensure formation tic nanosheet excess carbon influence synthesis high tic content remove al al3ti al ti product tic nanosheet thickness approximately nm length approximately nm possible synthesis mechanism tic nanosheet propose
8648,2-s2.0-85101244714,2-s2.0-85101244714,10.1016/j.partic.2021.01.002,Lanthanum-doped α-Ni(OH)2 1D-2D-3D hierarchical nanostructures for robust bifunctional electro-oxidation,2021,38,2024-12-19 15:57:47,develop efficient lanthanum dope α ni oh bifunctional catalyst 1d 2d 3d hierarchical nanostructure show superior activity stability anodic oxygen evolution reaction oer urea oxidation reaction uor enrichment edge site conduct la doping α ni oh phase enable formation stabilization abundant local ni3 + ni ion guarantee ultralow onset potential electro oxidation reaction 1d 2d 3d hierarchical nanostructure significantly boost situ generation high valence active specie result efficient stable oer uor performance synergistic merit doping induce facile reaction kinetic structural benefit large surface area charge transfer promotion good structural stability bifunctionality la dope α ni oh hierarchical nanostructure give superior oer uor performance low overpotential large catalytic current density excellent operational stability therefore promise catalyst use simultaneous alkaline wastewater treatment hydrogen production
5673,2-s2.0-85110168290,2-s2.0-85110168290,10.1016/j.cej.2021.131074,Photocatalytic fuel cell – A review,2022,93,2024-12-19 15:19:30,recent technological advancement photocatalysis pc integrate fuel cell fc form photocatalytic fuel cell pfc simultaneous wastewater treatment production electricity pfc mechanism organic pollutant act fuel fuel cell component decompose upon light activation photoanode flow photoexcite electron drive potential difference two electrode thus unwanted electron hole recombination effectively inhibit result enhance pc activity word chemical energy store organic pollutant recover convert useful electricity wastewater treatment process photoelectrochemical technology also implement hydrogen generation carbon dioxide reduction various strategy investigate improve pfc mechanism well visible light photoelectrode innovative cell design dual photoelectrode setup well optimal control review fundamental technological development pfc discuss special attention novel cell configuration well knowledge understanding pfc identify promise research direction develop pfc technology
1439,2-s2.0-85142762009,2-s2.0-85142762009,10.1039/d2ma00779g,Applications of all-inorganic perovskites for energy storage,2022,29,2024-12-19 14:18:59,recent year electrode material perovskite structure controllable property structural advantage widely study field electrochemical energy storage review research progress application potential series novel inorganic perovskite electrode material field battery supercapacitor review strategy modulate perovskite material discuss include tailor chemical composition synthesis method control crystallinity morphology surfaceinterface defect engineering elemental doping addition correlation microscopic property material macroscopic electrode performance discuss furthermore direction point
7869,2-s2.0-85107866314,2-s2.0-85107866314,10.1016/j.cogsc.2021.100509,Electrochemical CO2 reduction with earth-abundant metal catalysts,2021,19,2024-12-19 15:47:43,one efficient straightforward mitigation climate change conversion co2 c o chemical may play role energy vector carbon base energy cycle practical aspect use abundant low cost material crucial real world application particular redox catalyst high turnover number selectivity efficiency overcome co2 c o stability difficult process achieve new technology benefit knowledge experience previous achievement guide researcher toward new discovery article briefly illustrate discuss main finding pave way co2 c o conversion fuel fuel precursor electrochemical method use redox catalyst may find concrete application
9057,2-s2.0-85108599131,2-s2.0-85108599131,10.1021/acscatal.1c01395,Electrocatalytic Water Oxidation by a Trinuclear Copper(II) Complex,2021,46,2024-12-19 16:03:11,electrocatalytic water oxidation ph occur overpotential mv turnover frequency ∼19 1.5 v vs nhe control potential electrolysis cpe experiment ph 11.5 h 1.2 v ph 8.1 min 1.37 v vs nhe confirm evolution dioxygen faradaic efficiency respectively rinse test conduct cpe study provide evidence homogeneous nature catalysis linear dependence current density catalyst concentration indicate likely first order dependence cu precatalyst kinetic isotope study h2o h o versus d2o d o point involvement proton precede rate determine step rotate ring disk electrode measurement ph 8.1 11.2 show evidence h2o2 h o formation support selectivity form dioxygen freeze quench electron paramagnetic resonance study electrolysis provide evidence formation molecular copper intermediate experimental computational study support key role phosphate acceptor base moreover density functional theory calculation highlight importance second sphere interaction role nitrogen base ligand facilitate proton transfer process
8821,2-s2.0-85113149031,2-s2.0-85113149031,10.1002/inf2.12192,Layered double hydroxide-based photocatalytic materials toward renewable solar fuels production,2021,122,2024-12-19 15:59:52,infomat publish uestc john wiley sons australia ltd.photocatalysis ideal promising green technology drive numerous chemical reaction value chemical production mild condition thereby provide solution global energy environment issue relate burn fossil fuel past decade layer double hydroxide ldhs member two dimensional material family attract much attention due many advantage photocatalysis facile synthesis low cost powerful tunability composition review provide synthetic overview recent research advance ldh base photocatalyst main discussion design strategy improve photocatalytic performance include component control defect engineering hybridization topological transformation structure performance correlation tailor make material synthesis strategy elaborate discuss realize high performance ldh base photocatalyst three important reaction i.e. water splitting co2 c o conversion n2 n reduction generate desirable solar fuel remain challenge future perspective ldh base photocatalyst sum aim inspire brand new solution push forward development ldh base photocatalysis figure present
3793,2-s2.0-85131318723,2-s2.0-85131318723,10.1039/d2ta00925k,"A simple decagram-scale synthesis of an atomically dispersed, hierarchically porous Fe-N-C catalyst for acidic ORR",2022,14,2024-12-19 14:54:23,contain platinum group metal nevertheless compete platinum base catalyst crucial fuel cell reaction oxygen reduction acid yet deployment fe n cs fuel cell require also flow enhance pore structure scalable synthesis procedure rarely meet combination requirement report simple synthesis g fe n c catalyst high activity towards oxygen reduction acid atomically disperse fe n4 n active site design orthogonally simultaneously hierarchical micro meso macroporosity exploit dual role magnesium ion pyrolysi combine active site imprint self templating strategy single novel magnesium iminodiacetate precursor yield catalyst high specific surface area ssa m2 g−1 flow enhance hierarchical porosity high relative abundance desirable d1 d type fe n4 n site mössbauer spectroscopy 4.2 k despite relatively low iron content catalyst feature halfwave potential 0.70 v vs. rhe ph mass activity 1.22 g−1 0.8 v vs. rhe rde experiment thanks simple scalable synthesis active stable catalyst may serve workhorse academic industrial research atomically disperse orr electrocatalysis
332,2-s2.0-85144647368,2-s2.0-85144647368,10.3390/batteries8120293,Two-Dimensional Materials for Dendrite-Free Zinc Metal Anodes in Aqueous Zinc Batteries,2022,6,2024-12-18 16:31:25,however zinc metal anode suffer dendrite issue side reaction seriously hinder practical application two dimensional 2d material atomic thickness large aspect ratio possess excellent physicochemical property provide opportunity rationally design construct practically reversible zinc metal anode systematically summarize recent progress 2d material e.g. graphene mxene use enable dendrite free zinc metal anode azbs firstly construction method strategy 2d materialszn hybrid anode briefly review classified protect layer zn foil host material zn secondly various 2d materialzn hybrid anode elaborately introduce key role play 2d material stabilize znzn2 + zn zn redox process specially emphasize finally challenge perspective advanced 2d material advance zn anode next generation azbs briefly discuss
5199,2-s2.0-85120821755,2-s2.0-85120821755,10.1016/j.ccr.2021.214243,Open-Framework Chalcogenide Materials - from isolated clusters to highly ordered structures - and their photocalytic applications,2022,15,2024-12-19 15:13:04,metal microporous chalcogenide due band structure bandgap value highly reduce charge carrier residence time within crystal lattice probably suitable photocatalysis metal oxide use photocatalyst review besides update exist literature intend expand possibility material review divide two part first part focus material science specifically present main chalcogenide cluster material make cluster structure analogous zeolite ultimately hybrid material finish section three alternative synthesis investigate recently present second part focus photocatalysis particular application material production solar fuel h2o h o photodecomposition co2 c o photoreduction degradation organic pollutant review conclude present challenge material future perspective synthesis use photocatalyst
1469,2-s2.0-85140070204,2-s2.0-85140070204,10.1016/j.xcrp.2022.101059,Ultra-fast surface reconstruction enabled by the built-in electric field in heterostructured CoS2/CuS for water electrolysis,2022,11,2024-12-19 14:19:25,yet electrochemical conversion oxideshydroxide remain poorly understand work develop build electric field induce surface reconstruction strategy ultra fast self activation transition metal site self support cos2 / cus co s cu s heterostructure activate cos2 / cus co s cu s grow carbon cloth oxygenate surface specie display outstanding oer electrocatalytic activity ultra low overpotential mv current density cm−2 mv cm−2 1.0 koh comparative study via synchrotron radiation x ray absorption spectroscopy theoretical calculation employ elucidate build electric field within heterointerface significantly promote reconstruction efficiency decrease formation energy oxy hydroxide specie believe work provide new perspective conceive catalyst ultra low overpotential complement fundamental comprehension tmcs self reconstruction mechanism
7917,2-s2.0-85115716023,2-s2.0-85115716023,10.1039/d1ta05327b,"A comparative study of Bi, Sb, and BiSb for electrochemical nitrogen reduction leading to a new catalyst design strategy",2021,17,2024-12-19 15:48:18,electronic feature make bi promising enrr catalyst may also own sb belong group bi thus enrr property bi sb bisb alloy investigate comparatively identify common characteristic facilitate enrr catalyst prepare uniform coat layer high surface area carbon feel electrode could serve regular electrode pseudo gas diffusion electrode experimental result demonstrate bi sb show comparable enrr performance formation bisb alloy distinctively increase faradic efficiency nh3production n h x ray photoelectron spectroscopy result reveal bi bisb possess partial positive charge sb bisb possess partial negative charge impact way catalyst surface interact reactant reaction intermediate enrr hydrogen evolution reaction major compete reaction enrr computational investigation include bader charge analysis gibb free energy calculation elemental step enrr provide explanation formation bisb alloy change selectivity enrr combine experimental theoretical result discussion contain study lead new strategy design efficient metal catalyst enrr additionally study investigate use gas phase dissolve n2affecte n enrr performance bi sb bisb catalyst
7496,2-s2.0-85113825706,2-s2.0-85113825706,10.1016/S1872-2067(21)63834-2,Water-involving transfer hydrogenation and dehydrogenation of N-heterocycles over a bifunctional MoNi4 electrode,2021,31,2024-12-19 15:43:26,situ generate active hydrogen atom h plausibly involve hydrogenation quinoxaline consecutive hydrogen radical couple electron transfer pathway propose notably moni4 mo ni alloy exhibit efficient quinoxaline hydrogenation overpotential mv owe superior water dissociation ability provide h alkaline medium situ raman test indicate niiiniiii redox couple promote dehydrogenation process represent promise anodic alternative low value oxygen evolution impressively electrocatalytic deuteration easily achieve deuteration ratio use d2o d o method capable produce series functionalize hydrogenate deuterated quinoxaline
4294,2-s2.0-85127308043,2-s2.0-85127308043,10.1016/j.isci.2022.104113,Superior thermal-charging supercapacitors with bio-inspired electrodes of ultra-high surface areas,2022,10,2024-12-19 15:01:21,unique feature succulent absorb water sustain live long severe drought imply exist vast space inside plant inspire we fabricate biomass base electrode mean succulent develop highly efficient tcs optimize porous carbon prepare succulent present high specific surface area m2 g−1 result superior capability accommodate vast amount ion promise thermal charging performance tcs carbon electrode generate open circuit voltage mv temperature difference 50 ° c temperature coefficient high 11.1 mv k−1 k article provide new method preparation porous carbon biomass tcs system
4727,2-s2.0-85126523077,2-s2.0-85126523077,10.1016/j.checat.2022.01.010,CO2 capture and in situ photocatalytic reduction,2022,15,2024-12-19 15:07:10,fabricate etch layer double hydroxide realize co2 c o capture storage situ photoreduction effective enrichment co2 c o air photocatalytic co2 c o reduction provide new insight design photocatalyst gas liquid solid reaction
3101,2-s2.0-85133764113,2-s2.0-85133764113,10.3390/polym14142778,Photocatalytic CO2 Conversion Using Metal-Containing Coordination Polymers and Networks: Recent Developments in Material Design and Mechanistic Details,2022,8,2024-12-19 14:45:19,licensee mdpi basel switzerland.international guideline progressively address global warming cause greenhouse effect greenhouse effect originate atmosphere gas trap sunlight consequence cause increase global surface temperature carbon dioxide one greenhouse gas mainly produce anthropogenic emission urgency remove atmospheric carbon dioxide atmosphere reduce greenhouse effect initiate development method covert carbon dioxide valuable product one approach develop photocatalytic transformation co2 c o photocatalysis address environmental issue transfer co2 c o value add chemical mimic natural photosynthesis process process photocatalytic system excite light energy co2 c o adsorb catalytic metal center subsequently reduce overcome several obstacle achieve efficient photocatalytic reduction process use metal contain polymer photocatalyst carbon dioxide reduction highlight review attention manuscript direct towards recent advance material design mechanistic detail process use different polymeric material photocatalyst
5671,2-s2.0-85111346340,2-s2.0-85111346340,10.1016/j.cej.2021.131105,A bifunctional MnxCo3-xO4-decorated separator for efficient Li-LiI-O2 batteries: A novel strategy to promote redox coupling and inhibit redox shuttling,2022,18,2024-12-19 15:19:29,work present first report detail development novel mnxco3 mnx co xo4 decorate separator li lii o2 o battery benefit promotion effect mnxco3 mnx co xo4 nanocage ii3− I I i3−i2 I I redox couple cell prepare separator maintain low charge potential ~3.3 v till death cell cycling addition prepare separator efficiently restrain redox shuttle lead obvious improvement cycling stability cell moreover contribution lii battery performance operation mechanism systematically investigate result present promising progress development multi functional separator material rm involve li o2 o battery new design hybrid energy storage device
4043,2-s2.0-85129048857,2-s2.0-85129048857,10.3390/ma15093102,Solar-Driven Syngas Production Using Al-Doped ZnTe Nanorod Photocathodes,2022,2,2024-12-19 14:57:50,licensee mdpi basel switzerland.syngas traditionally produce fossil fuel natural gas high temperature pressure essential precursor chemical utilize industry solar drive syngas production provide ideal pathway reduce energy consumption simultaneous photoelectrochemical co2 c o water reduction ambient temperature pressure study perform photoelectrochemical syngas production use highly develop al dope znte nanorod photocathode al znte prepare via solution process facile photo generate electron transfer substitutional al doping zn site one dimensional array increase photocurrent density −1.1 macm2 −0.11 vrhe 3.5 time high pristine znte al znte produce minor co fe product co2 c o reduction major product h2 h fe water reduction −0.11 vrhe furthermore product distribution perfectly switch simple modification au deposition photocathode au couple al znte exhibit dominant co production fe suppress h2 h evolution fe strategy develop study nanostructure dope surface modification photoelectrode apply drive significant development solar drive fuel production
5772,2-s2.0-85160486260,2-s2.0-85160486260,10.1007/978-981-19-1312-9_9,Emergent Catalytic Materials Towards CO2 Reduction,2022,0,2024-12-19 15:20:41,continue effort revert natural neutral carbon energy cycle carry global scale though large scale implementation still issue remain unsolved towards goal achieve sustainable future catalyst play important role book chapter focus reduction co2 c o different class catalyst like mof metal oxide molecular catalyst hybrid nanoparticle etc frequently employ co2 c o reduction method viz photochemical electrochemical co2 c o reduction use various catalyst discuss detail goal understand mechanism behind process
6541,2-s2.0-85120528936,2-s2.0-85120528936,10.1039/d1se01315g,Carbon dioxide reduction mechanism on Ru-based electrocatalysts [Ru(bpy)2(CO)2]2+: insights from first-principles theory,2021,4,2024-12-19 15:30:58,process characterize light absorption enough photon energy generate conduction electron drive carbon dioxide reduction produce organic fuel also common couple ru complex electrocatalyst form efficient selective hybrid system application work undertake thorough investigation redox reaction mechanism ru base electrocatalyst mean density functional theory dft method experimental condition previously report specifically study electrochemistry catalytic activity ru bpy co 2 + coordination complex theoretical assessment support follow catalytic cycle ru bpy co 2 + transform ru bpy co upon two electron reduction co release ii ru bpy co protonate form ru bpy co h hydride complex iii co2 c o activate hydride complex electrophilic addition form ru bpy co ocho intermediate iv result formic acid ligand release solution finally v co ligand reattache complex recover initial ru bpy co 2 + catalyst journal
584,2-s2.0-85139081283,2-s2.0-85139081283,10.1016/j.jpcs.2022.111013,"Effect of structural symmetry on magnetic, electrical and electrocatalytic properties of isoelectronic oxides A2LaMn2O7 (A= Sr 2+, Ca2+)",2022,4,2024-12-18 16:33:56,oxides form call ruddlesden popper structure comprise bilayer stack mno6 mn o octahedra casrla occupy space within stack change ionic radius ca2 + can 1.18 å sr2 + sr 1.31 å result change structural symmetry system ca2lamn2o7 can la mn o orthorhombic structure cmcm space group whereas sr2lamn2o7 sr la mn o feature tetragonal i4 / mmm I structure high symmetry result significant variation electrical magnetic electrocatalytic property sr2lamn2o7 sr la mn o show significantly great charge transport entire temperature range 25–800 c owe large angle mnomn conduction pathway addition electrocatalytic property sr2lamn2o7 sr la mn o hydrogen evolution reaction oxygen evolution reaction oer enhance compare ca2lamn2o7 can la mn o manifest improve overpotential oer well enhance reaction kinetic improve oerher activity also function structural feature produce great electrical conductivity turn affect electrocatalytic property
6055,2-s2.0-85130643806,2-s2.0-85130643806,10.14356/kona.2022015,High Performance Nickel Based Electrodes in State-of-the-Art Lithium-Ion Batteries: Morphological Perspectives,2022,9,2024-12-19 15:24:13,nickel high strength corrosion resistance nickel also utilize successfully cathode anode material specific capacity energy power density material increase increase nickel content however several problem limited use nickel base li ion battery problem cation mix property nickel highly ni rich compound lead side reaction influence electrochemical performance li ion battery morphology another factor affect electrochemical performance study need synthesize material desire morphology determine morphology affect electrochemical performance morphological perspective extensive morphological adjustment pathway long stable life cycle light nickelbase electrode manufacture continuously always consider next generation secondary energy storage morphology nickel base active material one main factor determine highperformance li ion battery
5425,2-s2.0-85122963690,2-s2.0-85122963690,10.1016/S1872-2067(21)63898-6,Tracking charge transfer pathways in SrTiO3/CoP/Mo2C nanofibers for enhanced photocatalytic solar fuel production,2022,76,2024-12-19 15:16:03,however rapid bulk recombination photoexcite carrier pair fundamental disadvantage resolve problem synthesize dual cocatalyst system cobalt phosphide cop molybdenum carbide mo2c mo c embed strontium titanate srtio3 sr ti o nanofiber compare pristine srtio3 sr ti o binary sample dual cocatalyst system denote scm show significant improvement hydrogen evolution co2 c o reduction performance structure scm effectively promote spatial charge separation enhance photocatalytic performance addition schottky junction form srtio3 sr ti o cocatalyst enable rapid transfer photoexcite electron srtio3 sr ti o cocatalyst result effective separation prolong photoexcite electron lifetime electron migration route srtio3 sr ti o cocatalyst determine situ irradiation x ray spectroscopy band structure srtio3 sr ti o cocatalyst propose base result obtain uv vis diffraction reflection spectroscopy ultraviolet photoelectron spectroscopy measurement basis result dual cocatalyst unambiguously boost charge separation enhance photocatalytic performance summary investigate flux photoexcite electron dual cocatalyst system provide theoretical basis idea subsequent research
946,2-s2.0-85143629973,2-s2.0-85143629973,10.1039/d2ra06042f,Self-supporting photocatalyst of 2D Bi2O3 anchored on carbon paper for degradation pollutants,2022,2,2024-12-18 16:36:57,"bi2o3 / cp bi o c p exhibits robust photocatalytic activity well renewability flexibility rhodamine b 2,4 dichlorophenol use target pollutant rate constant bi2o3 / cp bi o c p 3.72 10−3 min−1 6.93 10−3 min−1 visible light irradiation h respectively improve activity attribute synergistic effect hierarchical structure bi2o3 bi o conductive substrate cp former provide efficient catalytic site pollutant absorb light scatter among nanosheet latter beneficial photogenerate electron transfer"
1158,2-s2.0-85142735209,2-s2.0-85142735209,10.3390/ma15228235,A Novel Synthesized 1D Nanobelt-like Cobalt Phosphate Electrode Material for Excellent Supercapacitor Applications,2022,9,2024-12-19 14:15:33,physicochemical electrochemical property synthesize 1d nanobelt like co2p2o7 co p o investigate use x ray diffraction xrd x ray photoelectron xps spectroscopy scan electron microscopy sem surface morphology result indicate deposition temperature affect growth 1d nanobelt sem reveal significant change morphological result co2p2o7 co p o material prepare c deposition temperature 1d co2p2o7 co p o nanobelt like nanostructure provide high electrochemical property result empty space promote fast ion transfer improve cycling stability moreover electrochemical performance indicate 1d nanobelt like co2p2o7 co p o electrode deposit c deposition temperature show maximum specific capacitance cs co2p2o7 co p o electrode prepare deposition temperature c provide maximum cs f g−1 low scan rate mv s−1 koh electrolyte addition asymmetric hybrid co2p2o7 / ac co p o a c supercapacitor device exhibit high cs f g−1 excellent energy density 83.16 wh kg−1 power density 9.35 kw kg−1 additionally cycle stability result indicate 1d nanobelt like co2p2o7 co p o material well option electrochemical energy storage application
9442,2-s2.0-85106060322,2-s2.0-85106060322,10.1051/e3sconf/202125701029,NiFe LDH@Super P Nanocomposite as an Efficient Electrocatalyst for Oxygen Evolution Reaction,2021,3,2024-12-19 16:08:43,propose simple method enhance oer activity nife ldh support super p. nife ldh super p catalyst nanoflower nanostructure successfully synthesize via pre hydrothermal treatment method ensure normal nucleation process highly active nife ldh precursor significantly promote full contact nife ldh super p three dimensional space synthesize nife ldh super p 2h sample exhibit excellent oer performance alkaline medium overpotential mv current density cm outstanding oer electrocatalytic reaction performance attribute unique three dimensional nanoflower structure excellent composite effect super p provide specific surface area enable efficient transfer electron research work provide simple effective method develop non precious metal base oer catalyst replace expensive precious metal catalyst
8810,2-s2.0-85122163781,2-s2.0-85122163781,10.1088/2399-6528/AC104A,Pressure-induced phase transition in magnetoresistance perovskite La0.75Ca0.25MnO3: A GGA + U study,2021,2,2024-12-19 15:59:43,publish iop publishing ltddensity functional theory calculation within dftu approach carry determine effect hydrostatic pressure strain structural electronic magnetic property la0.75ca0.25mno3 la can mn o investigate opportunuty appearence type antiferromagnetic phase pressure observe experiment ambient pressure hydrostatic pressure regime gpa system remain ferromagnetic ground state type antiferromagnetic coupling tie mn eg orbital order ferromagnetic behavior refer orbital disorder one magnetic transition find increase hydrostatic pressure gpa apply tetragonal distortion along b direction pnma orthorhombic structure system exhibit transition ferromagnetic orbitally disorder phase type antiferromagnetic orbitally order phase 22.5 gpa agreement experiment project density state pdo calculation predict pressure strain effect discuss term different electronic occupation dx2 y2 d3z2 r2 orbital
9381,2-s2.0-85106383518,2-s2.0-85106383518,10.1021/acssuschemeng.1c01554,Environmental Impact Analysis of Aprotic Li-O2Batteries Based on Life Cycle Assessment,2021,36,2024-12-19 16:07:53,although li o2 o battery hold great potential large scale electrochemical energy storage electric vehicle implementation lag due complex reaction occur cathode great effort apply find practical cathode incorporation different material act catalyst tap quantification environmental footprint seven high performance li o2 o battery battery standardize feed kwh electric vehicle life cycle assessment lca methodology apply determine compare different battery respective component contribute environmental footprint categorize group get big picture result compare environmental burden reference lithium ion battery reference sodium ion battery average value lithium sulfur battery overall li o2 o battery present low environmental burden impact category similar impact category comparison lithium sulfur lithium ion battery average value 55.76 kgco2 equiv global warming potential whole li o2 o battery cathode major contributor relative weight 44.5 result provide road map enable practical design sustainable aprotic li o2 o battery within circular economy perspective
7020,2-s2.0-85104712226,2-s2.0-85104712226,10.1038/s41598-021-87570-8,Molecular dynamics simulation study on the effect of perfluorosulfonic acid side chains on oxygen permeation in hydrated ionomers of PEMFCs,2021,31,2024-12-19 15:37:15,solubility permeability o2 o molecule hydrated nafion ionomer great o2 o molecule hydrated aquivion ionomer water content indicate permeation o2 o molecule ionomer affect diffusion coefficient o2 o also solubility o2 o notably o2 o molecule densely distribute region water hydronium ion low density hydrated ptpfsa ionomer radial distribution function rdf analysis perform investigate o2 o molecule preferentially dissolve pfsa ionomer pt surface result show o2 o molecule preferentially dissolve hydrophilic hydrophobic region hydrated ionomer rdf analysis perform provide detail o2 o location hydrate pfsa ionomer pt surface evaluate influence o2 o solubility ionomer side chain different length coordination number c center o2 o side chain o2 o pair hydrated nafion ionomer high pair hydrate aquivion ionomer water content investigation provide detailed information property o2 o molecule different pfsa ionomer pt surface various water content potentially enable design well perform pfsa ionomer use polymer electrolyte membrane fuel cell
8689,2-s2.0-85110202142,2-s2.0-85110202142,10.1021/acsanm.1c00044,Nickel Phosphide Nanoparticles for Selective Hydrogenation of SO2to H2S,2021,12,2024-12-19 15:58:18,ni5p4 ni p sio2system si o show high report activity selective hydrogenation so2toward s o h2s h s c conversion so2and s o selectivity h2s h s superior activity commercial como al2o3catalyst al o conversion so2and s o selectivity h2s h s c morphology ni5p4crystal ni p finely tune via adjustment synthesis parameter receive wide spectrum morphology hollow macroporous network sio2 si o confine ultrafine cluster intrinsic characteristic material study x ray diffraction high resolution transmission electron microscopyscanne transmission electron microscopy high angle annular dark field image energy dispersive x ray spectroscopy brunauer emmett teller method h2temperature h program reduction x ray photoelectron spectroscopy experimental calculated31p magic angle spin solid state nuclear magnetic resonance toward establish structure performance correlation reaction interest characterization catalyst so2hydrogenation s o reaction prove preservation morphology crystallinity nip ratio catalyst
9691,2-s2.0-85088285094,2-s2.0-85088285094,10.1002/er.5650,Core-shell FeCo N-doped biocarbons as stable electrocatalysts for oxygen reduction reaction in fuel cells,2021,6,2024-12-19 16:13:31,various spectroscopic measurement use characterize physicochemical property fexco100 fex co x n dope c sample activity well stability oxygen reduction reaction orr investigate alkaline electrolyte fexco100 fex co x n dope c sample exhibit core feco bimetal alloy n verify x ray absorption spectroscopy xas transmission electron microscopy n dope onto highly porous carbon shell proof n2 n adsorption desorption isotherm x ray photoelectron spectroscopy xps among fexco100 fex co x n dope c catalyst fe50co50 fe co n dope c atomic alloy ratio feco 1:1 high orr performance eonset −0.05 v vs agagcl surpass durability via electron orr route comparison fexco100 fex co x n dope c commercial ptc catalyst xas xps formation fe n inner core pyridinic n outer shell may responsible superior orr performance fe50co50 fe co n dope c catalyst biomass derive carbon composite unique core shell fecon n dope porous carbon structure prepare use time energy saving microwave assist method could offer possible cathodic electrode fuel cell application
583,2-s2.0-85139103854,2-s2.0-85139103854,10.1038/s41467-022-33512-5,Coupling of nanocrystal hexagonal array and two-dimensional metastable substrate boosts H2-production,2022,36,2024-12-18 16:33:55,however fabrication align array controllable accuracy subnanometre range conventional lithography template self assembly strategy face many challenge report two dimensional layered metastable oxide trigonal phase rhodium oxide space group p 3m1 provide platform construct well order face centre cubic rhodium nanocrystal array hexagonal pattern intersurface distance 0.5 nm coupling well order rhodium array metastable substrate catalyst trigger improve hydrogen spillover enhance acidic hydrogen evolution h2 h production essential various clean energy relate device catalyst achieve low overpotential 9.8 mv current density −10 cm−2 low tafel slope 24.0 mv dec−1 high stability high potential vs. rhe −0.4 v current density ~750 cm−2 work highlight important role metastable material design advanced material achieve high performance catalysis
6617,2-s2.0-85122622796,2-s2.0-85122622796,10.1149/1945-7111/ac3e7a,Electrochemical Modeling of Iodide Oxidation in Metal-Halide Molten Salts,2021,4,2024-12-19 15:31:53,publish behalf electrochemical society iop publish limited.the oxidation iodide nai albr3 al br nai alcl3 al cl nai gacl3 ga cl molten salt analyze use simulation software extract relevant kinetic parameter experimental oxidation potential order alcl3 al cl albr3 al br gacl3 ga cl high oxidation potential correlate soft lewis acidity metal halide iodide oxidation metal halide speciation model develop simulate fit electrochemical response enable determination electrochemical charge transfer parameter chemical equilibrium constant nai albr3 al br display fast electron transfer rate yet show low current density salt reveal small expect current density explain equilibrium various specie electrochemically active study potential equilibrium reaction due various metal halide specie control reactant concentration iodide resultant current hypothesize electrochemically active iodide specie present metal halide monomer mx3i m x I decrease dramatically expect concentration sequester stable metal halide dimer specie m2x6i m x i high oxidation potential traditional tafel analysis experimental datum support validity simulation result increase understand iodide oxidation low temperature lewis acidic molten salt inform task specific molten salt design
3974,2-s2.0-85130263369,2-s2.0-85130263369,10.3390/su14095677,Evaluation the Resistance Growth of Aged Vehicular Proton Exchange Membrane Fuel Cell Stack by Distribution of Relaxation Times,2022,10,2024-12-19 14:56:55,licensee mdpi basel switzerland.the aged stack result resistance growth power decline present analysis resistance growth qualitative identify complex mechanism model effective identification distribution relaxation time drt method apply age analysis stack individual polarization process stack correspond drt peak determine appropriate experimental condition impedance individual polarization process characterize peak area three drt peak low frequency high frequency identify mass transport charge transfer oxygen reduction reaction orrs proton transport cathode catalyst layer ccl anode side stack voltage recession rate rate current density cm−2 run h drive cycle mass transport main reason account 66.1 resistance growth charge transfer resistance growth ignore accounting 30.23 resistance growth obtain drt quickly accurately identify main reason stack decline therefore promise become important diagnostic tool relation aging
8890,2-s2.0-85108917014,2-s2.0-85108917014,10.3365/KJMM.2021.59.7.505,Synthesis of three-dimensionally interconnected hexagonal boron nitride networked Cu-Ni composite,2021,1,2024-12-19 16:01:03,mocvd cu ni alloy grain act template growth hexagonal boron nitride hbn decaborane ammonia use precursor boron nitrogen respectively boron nitrogen atom diffuse cu ni solution mocvd process precipitate along cu ni interface upon cool result formation 3di hbn cu ni composite energy dispersive spectroscopic analysis confirm presence boron nitrogen atom interface cu ni alloy grain optical microscopy examination indicate minimum amount bulk hbn certain compaction pressure mpa sinter time min scan electron microscopy transmission electron microscopy reveal interconnect network hbn layer surround cu ni grain develop 3di hbn cu ni composite 3di hbn network expect enhance mechanical thermal chemical property 3di hbn cu ni composite moreover foam like 3di hbn extract 3di hbn cu ni composite could application field biomedicine energy storage
